SOURCE_FEA,EVENTTYPE,STATION_NM,STATE,LON_SITE,LAT_SITE
13268500,StreamGage,MONROE CREEK AB SHEEP CREEK NR WEISER ID,ID,-116.93191111,44.32900833
13115500,StreamGage,MEDICINE LODGE CREEK NR ARGORA ID,ID,-112.56862778,44.32449444
13294600,StreamGage,VALLEY CREEK ABV DIVERSIONS NR STANLEY ID,ID,-115.06694444,44.31583333
14170000,StreamGage,"LONG TOM RIVER AT MONROE, OR",OR,-123.29648587,44.31290047
13117300,StreamGage,SAWMILL CREEK NR GOLDBURG ID,ID,-113.33926667,44.31121944
14083000,StreamGage,"OCHOCO CR AB MILL CR NEAR PRINEVILLE, OREG.",OR,-120.64557191,44.30818531
13265000,StreamGage,CRANE CREEK IRR DIST CANAL NR WEISER ID,ID,-116.74715556,44.30469167
13263500,StreamGage,WEISER RIVER AB CRANE CREEK NR WEISER ID,ID,-116.79435,44.30302778
13108500,StreamGage,CAMAS CREEK AT 18MI SHEARING CORRAL NR KILGORE ID,ID,-111.905275,44.30043056
13297350,StreamGage,BRUNO CREEK NR CLAYTON ID,ID,-114.48138889,44.2975
13236000,StreamGage,DEADWOOD RES NR LOWMAN ID,ID,-115.64636111,44.29365
13236500,StreamGage,DEADWOOD RIVER BL DEADWOOD RES NR LOWMAN ID,ID,-115.64194444,44.29194444
13116000,StreamGage,MEDICINE LODGE CREEK AT ELLIS RANCH NR ANGORA ID,ID,-112.50256944,44.29118333
13265500,StreamGage,CRANE CREEK AT MOUTH NR WEISER ID,ID,-116.78222222,44.29138889
13297355,StreamGage,SQUAW CREEK BL BRUNO CREEK NR CLAYTON ID,ID,-114.47166667,44.29083333
13108900,StreamGage,CAMAS CREEK AT RED ROAD NR KILGORE ID,ID,-111.89388889,44.28888889
13296000,StreamGage,YANKEE FORK SALMON RIVER NR CLAYTON ID,ID,-114.7206319,44.2874125
13294640,StreamGage,ELK CREEK ABV DIVERSIONS NR STANLEY ID,ID,-115.07111111,44.28694444
13109000,StreamGage,CAMAS CREEK NR KILGORE ID,ID,-111.91529722,44.28342222
14074500,StreamGage,"DESCHUTES R AT CLINE FALLS NR REDMOND, OREG",OR,-121.25948009,44.27484136
13299500,StreamGage,PAHSIMEROI RIVER ABV BURNT CREEK NR GOLDBURG ID,ID,-113.65622222,44.27301944
14166000,StreamGage,"WILLAMETTE RIVER AT HARRISBURG, OR",OR,-123.17370363,44.27040126
13297330,StreamGage,THOMPSON CREEK NR CLAYTON ID,ID,-114.51666667,44.27027778
13266000,StreamGage,WEISER RIVER NR WEISER ID,ID,-116.77222222,44.27
13296500,StreamGage,SALMON RIVER BL YANKEE FORK NR CLAYTON ID,ID,-114.73277778,44.26833333
14158850,StreamGage,"MCKENZIE R BLW TRAIL BR DAM NR BELKNAP SPRINGS, OR",OR,-122.04978261,44.2679001
14161000,StreamGage,"BLUE RIVER ABOVE QUENTIN CREEK, OREG.",OR,-122.2011796,44.26651468
13245500,StreamGage,NF PAYETTE RIVER NR SMITHS FERRY ID,ID,-116.06848611,44.26561389
13116500,StreamGage,MEDICINE LODGE CREEK NR SMALL ID,ID,-112.41,44.25888889
14158930,StreamGage,"BUDWORM CREEK NEAR BELKNAP SPRINGS,OREG.",OR,-122.06228289,44.25790041
14306350,StreamGage,"EAST FORK LOBSTER CREEK NR ALSEA, OR (BLM)",OR,-123.63732696,44.24984354
14306340,StreamGage,"EAST FORK LOBSTER CREEK NEAR ALSEA, OR.",OR,-123.63649359,44.24789909
13297000,StreamGage,WARM SPRINGS CREEK AT ROBINSON BAR NR CLAYTON ID,ID,-114.67644722,44.24835278
13109600,StreamGage,CAMAS CREEK DIV AB LONE TREE NR DUBOIS ID,ID,-111.91802941,44.24713413
13269000,StreamGage,SNAKE RIVER AT WEISER ID,ID,-116.98083333,44.24555556
13266500,StreamGage,GALLOWAY CANAL NR WEISER ID,ID,-116.83432721,44.24294311
13111000,StreamGage,CAMAS CREEK BL LONE TREE RES NR KILGORE ID,ID,-111.94761667,44.23678889
14075000,StreamGage,"SQUAW CREEK NEAR SISTERS,OREG.",OR,-121.56698773,44.23372684
13295500,StreamGage,SALMON RIVER BL VALLEY CREEK AT STANLEY ID,ID,-114.91764167,44.23300556
13298000,StreamGage,EF SALMON RIVER NR CLAYTON ID,ID,-114.28621944,44.22442778
13295000,StreamGage,VALLEY CREEK AT STANLEY ID,ID,-114.93111111,44.2225
13294500,StreamGage,SALMON RIVER AT STANLEY ID,ID,-114.92813056,44.22186111
13117360,StreamGage,SAWMILL CREEK AB SUMMIT CREEK NR CLYDE ID,ID,-113.31806843,44.22157803
14161100,StreamGage,"BLUE RIVER BELOW TIDBITS CREEK, NR BLUE RIVER, OR",OR,-122.26506757,44.21790434
14161500,StreamGage,"LOOKOUT CREEK NEAR BLUE RIVER, OR",OR,-122.25673301,44.20957081
13294880,StreamGage,IRON CREEK ABV DIVERSIONS NR STANLEY ID,ID,-114.98972222,44.2025
13117000,StreamGage,BIRCH CREEK NR RENO ID,ID,-112.94836111,44.19614722
13117500,StreamGage,LITTLE LOST RIVER NR CLYDE ID,ID,-113.28846944,44.19083889
13113500,StreamGage,BEAVER CREEK AT DUBOIS ID,ID,-112.23637574,44.1860207
13046680,StreamGage,BOUNDARY CREEK NR BECHLER RANGER STATION Y.N.P. WY,WY,-111.00777778,44.18527778
14162000,StreamGage,"BLUE RIVER NR BLUE RIVER, OREG.",OR,-122.28173087,44.18318155
14079800,StreamGage,"CROOKED RIVER ABV PRINEVILLE RESV, NEAR POST, OR",OR,-120.58362031,44.17985247
14159000,StreamGage,"MCKENZIE R AT MCKENZIE BRIDGE, OREG.",OR,-122.13033503,44.17901207
14077500,StreamGage,"NORTH FORK BEAVER CREEK NEAR PAULINA, OR",OR,-119.72886352,44.1701426
14306900,StreamGage,"BIG CREEK NEAR ROOSEVELT BEACH, OREG.",OR,-124.06650675,44.16789903
13055500,StreamGage,DIV FROM TETON R BTW ST ANTHONY GAGE/MOUTH ID,ID,-111.5007906,44.16658098
14159110,StreamGage,"MCKENZIE RIVER ABOVE SOUTH FORK, NEAR RAINBOW, OR",OR,-122.25653363,44.16637552
13294000,StreamGage,LAKE CREEK NR STANLEY ID,ID,-114.90143333,44.16581111
14159100,StreamGage,"HORSE CREEK NEAR MCKENZIE BRIDGE, OR",OR,-122.15255659,44.1623456
14162200,StreamGage,"BLUE RIVER AT BLUE RIVER, OR",OR,-122.33311921,44.16234819
13118000,StreamGage,LITTLE LOST RIVER AT RAYMOND RANCH NR HOWE ID,ID,-113.26025833,44.16122778
14307500,StreamGage,"LAKE CREEK AT TRIANGLE LAKE, OREG.",OR,-123.5706583,44.16095484
14078000,StreamGage,"BEAVER CREEK NEAR PAULINA,OREG.",OR,-119.92331471,44.16375078
13117020,StreamGage,BIRCH CREEK AT BLUE DOME INN NR RENO ID,ID,-112.909375,44.15335278
13297597,StreamGage,HERD CREEK BL TRAIL GULCH NR CLAYTON ID,ID,-114.29104722,44.14700278
14163000,StreamGage,"GATE CREEK AT VIDA,OREG.",OR,-122.5720152,44.14568254
13118500,StreamGage,WET CREEK AT CLYDE SCHOOL NR HOWE ID,ID,-113.24758611,44.14185278
13118700,StreamGage,LITTLE LOST RIVER BL WET CREEK NR HOWE ID,ID,-113.24527778,44.13861111
14159500,StreamGage,"SOUTH FORK MCKENZIE RIVER NEAR RAINBOW, OR",OR,-122.24839098,44.13595817
13010000,StreamGage,SNAKE RIVER AT S BOUNDARY OF YELLOWSTONE NATL PARK,WY,-110.66461111,44.13347778
14162500,StreamGage,"MCKENZIE RIVER NEAR VIDA, OR",OR,-122.47062001,44.12484874
14169000,StreamGage,"LONG TOM RIVER NEAR ALVADORE,OREG.",OR,-123.2998173,44.12345657
14163150,StreamGage,"MCKENZIE RIVER BLW LEABURG DAM, NR LEABURG, OR",OR,-122.62757154,44.12373804
14168000,StreamGage,"FERN RIDGE LAKE NEAR ELMIRA,OREG.",OR,-123.30120621,44.12067879
14079500,StreamGage,"CROOKED RIVER AT POST, OREG.",OR,-120.2511033,44.11652435
13297500,StreamGage,BIG BOULDER CREEK NR CLAYTON ID,ID,-114.44,44.11472222
14074900,StreamGage,"SNOW CREEK NEAR SISTERS,OREG.",OR,-121.6605945,44.11622657
13044500,StreamGage,WARM RIVER AT WARM RIVER ID,ID,-111.31989444,44.1157
13045500,StreamGage,ROBINSON CREEK AT WARM RIVER ID,ID,-111.32170278,44.11433056
13246000,StreamGage,NF PAYETTE RIVER NR BANKS ID,ID,-116.10790413,44.11378086
13044000,StreamGage,HENRYS FORK AT WARM RIVER ID,ID,-111.33288611,44.11351667
14080500,StreamGage,"CROOKED RIVER NEAR PRINEVILLE, OR",OR,-120.79556989,44.11318154
14165500,StreamGage,"MCKENZIE RIVER NEAR COBURG,OREG.",OR,-123.04703067,44.11234691
13045000,StreamGage,WYOMING CREEK NR SQUIRREL ID,ID,-111.126425,44.11190556
14080400,StreamGage,"PRINEVILLE RESERVOIR NEAR PRINEVILLE,OREG.",OR,-120.78168055,44.1137374
13237920,StreamGage,MIDDLE FORK PAYETTE RIVER NR CROUCH ID,ID,-115.98222222,44.10861111
13297450,StreamGage,LITTLE BOULDER CREEK NR CLAYTON ID,ID,-114.44719167,44.09904722
13010065,StreamGage,SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY,WY,-110.6675,44.09888889
14165000,StreamGage,"MOHAWK RIVER NEAR SPRINGFIELD, OR",OR,-122.95730517,44.09290317
14073000,StreamGage,"TUMALO CREEK NEAR BEND,OREG.",OR,-121.37281174,44.08761679
13049000,StreamGage,DIV FROM FALLS RIVER BTW SQUIRREL/CHESTER GAGES ID,ID,-111.41745405,44.08324758
13238000,StreamGage,PAYETTE RIVER NR BANKS ID,ID,-116.09984746,44.08544763
13235000,StreamGage,SF PAYETTE RIVER AT LOWMAN ID,ID,-115.62222222,44.08527778
14070500,StreamGage,"DESCHUTES RIVER BELOW BEND,OREG.",OR,-121.30780998,44.08289525
13234500,StreamGage,CLEAR CREEK AT LOWMAN ID,ID,-115.61231667,44.08244444
14307580,StreamGage,"LAKE CREEK NEAR DEADWOOD,OREG.",OR,-123.78593961,44.08262004
13237000,StreamGage,DEADWOOD RIVER NR LOWMAN ID,ID,-115.66052778,44.08234167
13246500,StreamGage,PAYETTE RIVER AT BANKS ID,ID,-116.12207051,44.08100287
14070000,StreamGage,"SWALLEY CANAL NEAR BEND,OREG.",OR,-121.30114308,44.08039531
13117030,StreamGage,BIRCH CREEK AT EIGHT-MILE CANYON RD NR RENO ID,ID,-112.87661667,44.08016944
14069000,StreamGage,"NORTH UNIT MAIN CANAL NEAR BEND,OREG.",OR,-121.30114302,44.07761752
14092500,StreamGage,"DESCHUTES RIVER NEAR MADRAS, OR",OR,-121.24699389,44.72595225
13309220,StreamGage,MF SALMON RIVER AT MF LODGE NR YELLOW PINE ID,ID,-115.01638889,44.72166667
14180500,StreamGage,"DETROIT LAKE NEAR DETROIT,OREG.",OR,-122.24979972,44.7220667
13310520,StreamGage,DOLLAR CREEK NR WARM LAKE NR CASCADE ID,ID,-115.69565278,44.72050833
14090400,StreamGage,"WHITEWATER RIVER NEAR CAMP SHERMAN, OR.",OR,-121.64034071,44.71900623
14093000,StreamGage,"SHITIKE CREEK NEAR WARM SPRINGS, OR",OR,-121.23671709,44.76400785
14179100,StreamGage,"FRENCH CREEK NEAR DETROIT, OR",OR,-122.1684099,44.76039965
14189500,StreamGage,"LUCKIAMUTE RIVER NEAR HOSKINS, OREG.",OR,-123.50399377,44.71622956
14305500,StreamGage,"SILETZ RIVER AT SILETZ, OR",OR,-123.88733481,44.71511723
14189000,StreamGage,"SANTIAM RIVER AT JEFFERSON, OR",OR,-123.01231524,44.7151218
14188800,StreamGage,"THOMAS CREEK NEAR SCIO, OR",OR,-122.77008784,44.71206687
14184100,StreamGage,"NORTH SANTIAM RIVER NEAR JEFFERSON, OREG.",OR,-122.97064758,44.70817754
14178000,StreamGage,"NO SANTIAM R BLW BOULDER CRK, NR DETROIT, OR",OR,-122.10118594,44.70678854
13304200,StreamGage,BIG SPRINGS CREEK NR LEADORE ID,ID,-113.399075,44.70425278
13256000,StreamGage,WEISER RIVER NR COUNCIL ID,ID,-116.4682005,44.69210933
14188850,StreamGage,"THOMAS CREEK NEAR CRABTREE, OR.",OR,-122.94009124,44.69039992
13302000,StreamGage,PAHSIMEROI RIVER NR MAY ID,ID,-114.04533911,44.68964775
13243500,StreamGage,GOLD FORK RIVER NR ROSEBERRY ID,ID,-116.00148889,44.68787222
13312500,StreamGage,JOHNSON CREEK NR LANDMARK RANGER STATION ID,ID,-115.54094616,44.68212446
14092150,StreamGage,"SEEKSEEQUA CREEK NEAR WARMSPRINGS, OR",OR,-121.29227155,44.67428515
13275300,StreamGage,"POWDER RIVER NEAR SUMPTER, OREG.",OR,-117.99549501,44.67210015
13301990,StreamGage,PAHSIMEROI RIVER AT BURSTEAD LANE NR ELLIS ID,ID,-114.02839309,44.66381444
13257000,StreamGage,MF WEISER RIVER NR MESA ID,ID,-116.45486709,44.65960936
14306030,StreamGage,"YAQUINA RIVER NEAR CHITWOOD,OREG.",OR,-123.83872324,44.65789595
13275500,StreamGage,"POWDER RIVER NEAR BAKER, OREG.",OR,-117.87604929,44.65543402
14188700,StreamGage,"CRABTREE CREEK NEAR CRABTREE, OREG.",OR,-122.85258927,44.65401136
13310500,StreamGage,SF SALMON RIVER NR KNOX ID,ID,-115.7023395,44.65406567
14180300,StreamGage,"BLOWOUT CREEK NEAR DETROIT, OR",OR,-122.13090803,44.65289999
13304500,StreamGage,EIGHTMILE CREEK NR LEADORE ID,ID,-113.51612222,44.64806667
13256800,StreamGage,MF WEISER RIVER AB FALL CREEK NR MESA ID,ID,-116.37341111,44.6452
13304490,StreamGage,BIG EIGHTMILE CR. BEL DEVILS CANYON NR LEADORE ID,ID,-113.52805556,44.64472222
14174000,StreamGage,"WILLAMETTE RIVER AT ALBANY, OR",OR,-123.10676156,44.63873283
13256500,StreamGage,MESA ORCHARDS CANAL NR MESA ID,ID,-116.42836111,44.63466111
14091500,StreamGage,"METOLIUS RIVER NEAR GRANDVIEW, OR",OR,-121.48394328,44.6262275
13258000,StreamGage,BACON CREEK NR MESA ID,ID,-116.4787575,44.62488678
14092110,StreamGage,"DESCHUTES RIVER BLW RND BUTTE DM, NR MADRAS, OR",OR,-121.28282512,44.6228964
13304000,StreamGage,WF TIMBER CREEK NR LEADORE ID,ID,-113.42956944,44.62203056
14173500,StreamGage,"CALAPOOIA RIVER AT ALBANY, OR",OR,-123.1289843,44.62067728
14044500,StreamGage,"FOX CREEK AT GORGE NR FOX, OREG.",OR,-119.26358368,44.61931706
14188610,StreamGage,"SCHAFER CREEK NEAR LACOMB, OR",OR,-122.46591617,44.61956728
13301900,StreamGage,PAHSIMEROI RIVER AT DOWTON LANE NR MAY ID,ID,-113.98096389,44.61835
13303500,StreamGage,BIG TIMBER CREEK ABV DIVERSIONS NR LEADORE ID,ID,-113.39722222,44.61361111
13269300,StreamGage,"NORTH FORK BURNT RIVER NEAR WHITNEY, OREG.",OR,-118.25382716,44.59987917
14185880,StreamGage,PACKERS GULCH NEAR CASCADIA OR,OR,-122.39508106,44.59984534
13039000,StreamGage,HENRYS LAKE NR LAKE ID,ID,-111.35277778,44.5975
13039500,StreamGage,HENRYS FORK NR LAKE ID,ID,-111.34916667,44.595
13260000,StreamGage,PINE CREEK NR CAMBRIDGE ID,ID,-116.738,44.59029167
13303000,StreamGage,TEXAS CREEK NR LEADORE ID,ID,-113.33099167,44.58640278
13301620,StreamGage,"FALLS CREEK NEAR MAY, IDAHO",ID,-113.76555556,44.58305556
13258500,StreamGage,WEISER RIVER NR CAMBRIDGE ID,ID,-116.64333333,44.57944444
14306036,StreamGage,"MILL CREEK NEAR TOLEDO, OREG.",OR,-123.90816981,44.57622993
13259500,StreamGage,RUSH CREEK AT CAMBRIDGE ID,ID,-116.67367778,44.57491389
13299000,StreamGage,CHALLIS CREEK NR CHALLIS ID,ID,-114.30645796,44.57214365
14090350,StreamGage,"JEFFERSON CREEK NEAR CAMP SHERMAN, OR",OR,-121.63922451,44.5715058
13299200,StreamGage,CHALLIS CREEK BL JEFFS CREEK NR CHALLIS ID,ID,-114.27826111,44.56141667
14087500,StreamGage,"CROOKED RIVER NEAR CULVER,OREG.",OR,-121.27060049,44.56095215
14172000,StreamGage,CALAPOOIA R AT HOLLEY OREG,OR,-122.78730681,44.35123623
13261500,StreamGage,LITTLE WEISER RIVER NR CAMBRIDGE ID,ID,-116.59483333,44.55605278
13274200,StreamGage,"BURNT RIVER NEAR BRIDGEPORT, ORE.",OR,-117.6871528,44.54349261
14185900,StreamGage,"QUARTZVILLE CREEK NEAR CASCADIA, OREG.",OR,-122.43591548,44.54012357
14306800,StreamGage,"FLYNN CREEK NEAR SALADO,OREG.",OR,-123.85261312,44.53873063
13237600,StreamGage,CABIN CREEK NR SMITHS FERRY ID,ID,-115.78885556,44.34604444
14306810,StreamGage,"DEER CREEK NEAR SALADO,OREG.",OR,-123.87761382,44.53456391
14040600,StreamGage,"MOUNTAIN CREEK NEAR MITCHELL,OREG.",OR,-120.03027814,44.53485994
14306040,StreamGage,"N FK BEAVER CR NR SEAL ROCK, OREG.",OR,-124.00400626,44.527619
13261200,StreamGage,LITTLE WEISER IRR DIST CANAL NR INDIAN VALLEY ID,ID,-116.44792451,44.5273867
14171000,StreamGage,"MARYS RIVER NEAR PHILOMATH, OR",OR,-123.33454508,44.52623242
13245000,StreamGage,NF PAYETTE RIVER AT CASCADE ID,ID,-116.04679831,44.52489317
13244500,StreamGage,CASCADE RES AT CASCADE ID,ID,-116.04981389,44.52452222
13244000,StreamGage,NF PAYETTE RIVER AT VAN WYCK ID,ID,-116.062075,44.52352778
13261150,StreamGage,C BEN ROSS RES NR INDIAN VALLEY ID,ID,-116.445375,44.52343056
13302005,StreamGage,PAHSIMEROI RIVER AT ELLIS ID,ID,-114.04694444,44.69166667
14040500,StreamGage,"JOHN DAY R AT PICTURE GORGE, NR DAYVILLE,OREG.",OR,-119.62609384,44.52069924
14185800,StreamGage,"MIDDLE SANTIAM R NEAR CASCADIA,OREG.",OR,-122.37202493,44.5151239
14187600,StreamGage,"LEBANON SANTIAM CANAL NEAR LEBANON, OR",OR,-122.86481094,44.51484526
13261100,StreamGage,C BEN ROSS FEEDER CANAL NR INDIAN VALLEY ID,ID,-116.42264609,44.51433129
14306600,StreamGage,"DRIFT CREEK NEAR SALADO, OREG.",OR,-123.84844649,44.51373095
13257500,StreamGage,JOHNSON CREEK BL JOHNSON PARK NR COUNCIL ID,ID,-116.63631111,44.76018889
14185700,StreamGage,"MIDDLE SANTIAM RIVER NEAR UPPER SODA, OR.",OR,-122.26563323,44.51234634
13040000,StreamGage,HENRYS FORK NR BIG SPRINGS ID,ID,-111.29050546,44.5118663
14306700,StreamGage,"NEEDLE BRANCH NEAR SALADO,OREG.",OR,-123.85678008,44.5095643
13273000,StreamGage,"BURNT RIVER NEAR HEREFORD, OR",OR,-118.177436,44.50377217
13272500,StreamGage,"UNITY RESERVOIR NEAR UNITY, OR",OR,-118.18021379,44.5034944
14170500,StreamGage,"ROCK CREEK NEAR PHILOMATH,OREG.",OR,-123.44010286,44.50123192
14187500,StreamGage,"SOUTH SANTIAM RIVER AT WATERLOO, OREG.",OR,-122.82342137,44.49845643
13040500,StreamGage,BIG SPRINGS AT BIG SPRINGS ID,ID,-111.25626667,44.49878611
14076500,StreamGage,"DESCHUTES RIVER NEAR CULVER, OREG.",OR,-121.32115578,44.49872933
13235500,StreamGage,DEADWOOD RIVER NR BERNARD ID,ID,-115.57641389,44.4981
14171500,StreamGage,"MUDDY CREEK NEAR CORVALLIS, OREG.",OR,-123.33037824,44.49706603
13262000,StreamGage,SAGE CREEK NR MIDVALE ID,ID,-116.89593056,44.49313889
13261000,StreamGage,LITTLE WEISER RIVER NR INDIAN VALLEY ID,ID,-116.39711111,44.49247222
13289500,StreamGage,"POWDER RIVER NEAR ROBINETTE, OREG.",OR,-117.07045103,44.76932691
14087400,StreamGage,"CROOKED RIVER BELOW OPAL SPRINGS, NEAR CULVER, OR",OR,-121.29837702,44.49234074
13041000,StreamGage,HENRYS FORK AT COFFEE POT RAPIDS NR ISLAND PARK ID,ID,-111.39832222,44.48966111
13260500,StreamGage,LITTLE WEISER R BL MILL CR NR INDIAN VALLEY ID,ID,-116.3832004,44.48794272
13041010,StreamGage,HENRYS FORK BLW COFFEE POT RAPIDS NR MACKS INN  ID,ID,-111.39361111,44.48333333
13300000,StreamGage,PAHSIMEROI RIVER BL SINKS NR GOLDBURG ID,ID,-113.81618056,44.48265556
13262500,StreamGage,SOMMERCAMP CREEK NR MIDVALE ID,ID,-116.90432222,44.48238611
13263000,StreamGage,MILLER CREEK NR MIDVALE ID,ID,-116.90603056,44.47663056
14186000,StreamGage,"MIDDLE SANTIAM RIVER NEAR FOSTER, OREG.",OR,-122.52480563,44.45956883
14038500,StreamGage,"JOHN DAY RIVER AT PRAIRIE CITY, OREG.",OR,-118.71772547,44.45404684
14186100,StreamGage,"GREEN PETER LAKE NEAR FOSTER,OREG.",OR,-122.54563908,44.45262443
13301500,StreamGage,BIG CREEK AB DIV NR PATTERSON ID,ID,-113.60836944,44.44353056
13249000,StreamGage,SQUAW CREEK NR GROSS ID,ID,-116.27865,44.43651389
13309000,StreamGage,BEAR VALLEY CREEK NR CAPE HORN ID,ID,-115.28879167,44.42922778
13252500,StreamGage,EF WEISER RIVER NR COUNCIL ID,ID,-116.25915,44.75887222
14087380,StreamGage,"CROOKED RIVER BLW OSBORNE CANYON, NR OPAL CITY, OR",OR,-121.23287277,44.42689724
14088000,StreamGage,"LAKE CREEK NEAR SISTERS,OREG.",OR,-121.72616599,44.42622805
14181500,StreamGage,"NORTH SANTIAM RIVER AT NIAGARA, OR",OR,-122.29841204,44.75262194
14186500,StreamGage,"MDLE SANTIAM R AT MOUTH NR FOSTER, OREG.",OR,-122.62480615,44.42345798
13043000,StreamGage,BUFFALO RIVER AT ISLAND PARK ID,ID,-111.37200278,44.42231944
13042000,StreamGage,ISLAND PARK RES NR ISLAND PARK ID,ID,-111.39801002,44.41964104
14179000,StreamGage,"BREITENBUSH R ABV FRENCH CR NR DETROIT, OR.",OR,-122.1289648,44.75262179
14038530,StreamGage,"JOHN DAY RIVER NEAR JOHN DAY, OR",OR,-118.90634186,44.41848897
13301000,StreamGage,GOLDBURG CREEK NR PATTERSON ID,ID,-113.71503889,44.41700556
13042500,StreamGage,HENRYS FORK NR ISLAND PARK ID,ID,-111.39472222,44.41666667
14186600,StreamGage,"FOSTER LAKE AT FOSTER,OREG.",OR,-122.67480662,44.41651347
13041500,StreamGage,SHERIDAN CREEK NR ISLAND PARK ID,ID,-111.60588056,44.41582222
14186700,StreamGage,"SOUTH SANTIAM RIVER AT FOSTER, OREG.",OR,-122.67480656,44.41373574
13308000,StreamGage,BEAVER CREEK AT CAPE HORN ID,ID,-115.14930833,44.41321111
14187200,StreamGage,"SOUTH SANTIAM RIVER NEAR FOSTER,OR",OR,-122.6886956,44.41234682
13308500,StreamGage,MF SALMON RIVER NR CAPEHORN ID,ID,-115.17898889,44.40846667
13270800,StreamGage,"S FK BURNT R AB BARNEY CR,NR UNITY,OREG.",OR,-118.30160244,44.40627246
14187100,StreamGage,"WILEY CREEK AT FOSTER,OREG.",OR,-122.66119497,44.39845825
14306300,StreamGage,"FALL CR NR ALSEA, OREG.",OR,-123.74844229,44.397065
13307500,StreamGage,MARSH CREEK NR CAPE HORN ID,ID,-115.16920833,44.39595278
14185000,StreamGage,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",OR,-122.49758167,44.39179225
14092750,StreamGage,"SHITIKE CR, AT PETERS PASTURE, NR WARM SPRINGS, OR",OR,-121.63339709,44.75039516
13266900,StreamGage,MANN CREEK RES NR WEISER ID,ID,-116.89443611,44.39168056
13267000,StreamGage,MANN CREEK NR WEISER ID,ID,-116.89544394,44.39155255
13267050,StreamGage,MANN CREEK BL MANN CREEK DAM NR WEISER ID,ID,-116.89191111,44.39102778
14306500,StreamGage,"ALSEA RIVER NEAR TIDEWATER, OR",OR,-123.83177804,44.38595381
13112500,StreamGage,BEAVER CREEK NR SPENCER ID,ID,-112.1854,44.3815
14306100,StreamGage,"N FK ALSEA R AT ALSEA, OREG.",OR,-123.5956608,44.37900983
13298500,StreamGage,SALMON RIVER NR CHALLIS ID,ID,-114.25589425,44.37853252
13277000,StreamGage,"POWDER RIVER AT BAKER CITY, OR",OR,-117.83160712,44.76820842
13043500,StreamGage,HENRYS FORK AT DEWINARS RANCH NR ISLAND PARK ID,ID,-111.40819722,44.37608889
14187000,StreamGage,"WILEY CREEK NEAR FOSTER, OR",OR,-122.6234162,44.37206991
13300500,StreamGage,GOLDBURG CREEK NR GOLDBURG ID,ID,-113.628375,44.36834722
14306200,StreamGage,"S FK ALSEA R NR ALSEA, OREG.",OR,-123.59982741,44.36512099
14158500,StreamGage,"MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",OR,-121.99561722,44.36095451
14074630,StreamGage,"DESCHUTES RIVER AT LOWER BRIDGE NR TERREBONNE, OR",OR,-121.29448389,44.3601186
14036860,StreamGage,"JOHN DAY R AT BLUE MTN HOT SPGS NR PRAIRIE CITY,OR",OR,-118.57605315,44.35793778
14087300,StreamGage,"CROOKED RIVER NEAR TERREBONNE, OREG.",OR,-121.11892208,44.35817673
13264000,StreamGage,CRANE CREEK RES NR MIDVALE ID,ID,-116.61647222,44.35698333
13255500,StreamGage,HORNET CREEK NR COUNCIL ID,ID,-116.48285,44.74640278
13268000,StreamGage,MONROE CREEK (LOWER) NR WEISER ID,ID,-116.92902778,44.35614444
13264500,StreamGage,CRANE CREEK NR MIDVALE ID,ID,-116.61904181,44.35544265
13113000,StreamGage,BEAVER CREEK AT SPENCER ID    12N-36E-23A,ID,-112.17997778,44.35533611
14190000,StreamGage,LUCKIAMUTE R AT PEDEE OREG,OR,-123.42482532,44.74289653
13275000,StreamGage,"BURNT RIVER AT HUNTINGTON, OREG.",OR,-117.27323574,44.35821698
14037500,StreamGage,"STRAWBERRY CR AB SLIDE CR NR PRAIRIE CITY,OREG.",OR,-118.65661007,44.34154793
13306385,StreamGage,"NAPIAS CREEK BELOW ARNETT CREEK NEAR LEESBURG, ID",ID,-114.13388889,45.20555556
13305260,StreamGage,"BOHANNON CREEK ABV DIVERSIONS NR SALMON, ID",ID,-113.68916667,45.19194444
14043560,StreamGage,"SNIPE CREEK NEAR UKIAH,OREG.",OR,-118.93998481,45.18458091
13302500,StreamGage,SALMON RIVER AT SALMON ID,ID,-113.89527778,45.18361111
13291000,StreamGage,"IMNAHA RIVER ABOVE GUNBOOT CREEK, OR",OR,-116.87209747,45.18154643
14097200,StreamGage,"WHITE RIVER NEAR GOVERNMENT CAMP, OR",OR,-121.57590507,45.17845085
